Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status
5266-PFRQK,Male,47.0,Yes,3.0,Orleans,95556.0,2.0,52.0,Offer B,Yes,39.48,No,No,No,0.0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.85,1071.6,0.0,0.0,2052.96,3124.56,0.0
5268-DSMNQ,Female,65.0,Yes,0.0,Farmington,95230.0,5.0,62.0,None,Yes,11.41,Yes,Yes,Fiber Optic,25.0,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,97.95,5936.55,0.0,0.0,707.42,6643.97,0.0
5269-NRGDP,Male,54.0,Yes,2.0,Concord,94521.0,1.0,42.0,None,Yes,14.8,No,Yes,DSL,23.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,73.15,3088.25,0.0,0.0,621.6,3709.85,0.0
5271-DBYSJ,Male,80.0,No,0.0,Berkeley,94708.0,0.0,11.0,Offer D,Yes,26.84,No,Yes,Fiber Optic,15.0,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,79.15,827.7,0.0,140.0,295.24,1262.94,0.0
5271-YNWVR,Male,48.0,Yes,0.0,Santa Paula,93060.0,1.0,68.0,Offer A,Yes,23.67,Yes,Yes,Fiber Optic,22.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,113.15,7856.0,0.0,0.0,1609.56,9465.56,1.0
5274-XHAKY,Female,19.0,Yes,2.0,Compton,90222.0,10.0,41.0,Offer B,Yes,1.6,Yes,Yes,Fiber Optic,59.0,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.3,3893.6,0.0,0.0,65.6,3959.2,0.0
5275-PMFUT,Male,52.0,Yes,0.0,Chualar,93925.0,9.0,72.0,None,No,0.0,No,Yes,DSL,18.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,64.8,4719.75,0.0,0.0,0.0,4719.75,0.0
5275-SQEIZ,Male,64.0,No,0.0,Ojai,93023.0,0.0,1.0,None,Yes,14.91,No,Yes,Fiber Optic,21.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,80.85,80.85,0.0,0.0,14.91,95.76,1.0
5276-KQWHG,Female,74.0,No,0.0,Woody,93287.0,0.0,2.0,Offer E,Yes,15.32,No,Yes,Fiber Optic,21.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,131.65,0.0,0.0,30.64,162.29,1.0
5278-PNYOX,Female,49.0,No,0.0,San Jose,95126.0,0.0,49.0,None,Yes,11.11,No,Yes,Fiber Optic,27.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,100.65,4917.75,0.0,0.0,544.39,5462.14,0.0
5281-BUZGT,Male,69.0,No,0.0,Weaverville,96093.0,0.0,36.0,Offer C,Yes,23.33,Yes,Yes,Fiber Optic,23.0,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.85,3186.7,0.0,0.0,839.88,4026.58,1.0
5285-MVEHD,Female,35.0,Yes,0.0,Sunnyvale,94087.0,1.0,56.0,Offer B,Yes,34.1,No,Yes,Fiber Optic,13.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,105.6,6068.65,0.0,0.0,1909.6,7978.25,0.0
5286-YHCVC,Male,58.0,Yes,0.0,Laton,93242.0,4.0,72.0,None,Yes,40.49,Yes,Yes,Fiber Optic,15.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.8,7470.1,0.0,0.0,2915.28,10385.38,0.0
5287-QWLKY,Male,79.0,Yes,0.0,Big Pine,93513.0,1.0,71.0,None,Yes,44.66,Yes,Yes,Fiber Optic,8.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,105.1,7548.1,0.0,0.0,3170.86,10718.96,1.0
5288-AHOUP,Male,71.0,No,0.0,Palm Desert,92260.0,0.0,11.0,None,Yes,41.58,No,Yes,Fiber Optic,3.0,No,No,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,78.5,874.2,0.0,0.0,457.38,1331.58,0.0
5293-WXJAK,Female,73.0,Yes,0.0,San Jose,95135.0,5.0,11.0,None,Yes,17.25,Yes,Yes,Fiber Optic,27.0,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.05,1133.65,0.0,0.0,189.75,1323.4,1.0
5294-CDGWY,Male,51.0,Yes,0.0,Long Beach,90802.0,1.0,51.0,None,No,0.0,No,Yes,DSL,2.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,59.3,3014.65,0.0,0.0,0.0,3014.65,1.0
5294-DMSFH,Female,32.0,Yes,2.0,Torrance,90503.0,1.0,29.0,None,Yes,33.62,No,Yes,Fiber Optic,13.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,87.8,2621.75,0.0,0.0,974.98,3596.73,0.0
5294-IMHHT,Male,44.0,Yes,0.0,Occidental,95465.0,6.0,53.0,None,Yes,32.94,Yes,Yes,Fiber Optic,17.0,No,Yes,No,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,97.75,5043.2,0.0,0.0,1745.82,6789.02,0.0
5295-PCJOO,Male,44.0,No,2.0,Long Beach,90805.0,0.0,4.0,None,Yes,9.77,No,Yes,Cable,16.0,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.4,184.4,0.0,10.0,39.08,233.48,1.0
5296-BFCYD,Male,35.0,Yes,2.0,San Fernando,91340.0,4.0,46.0,None,Yes,14.91,No,No,No,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Mailed Check,20.1,936.85,0.0,0.0,685.86,1622.71,0.0
5297-MDOIR,Female,20.0,Yes,0.0,Monterey Park,91754.0,7.0,63.0,Offer B,Yes,34.51,No,Yes,Fiber Optic,46.0,Yes,No,Yes,No,No,No,Yes,Yes,One Year,Yes,Credit Card,81.15,5224.5,0.0,0.0,2174.13,7398.63,0.0
5299-RULOA,Female,62.0,Yes,2.0,Whittier,90606.0,1.0,10.0,None,Yes,24.48,Yes,Yes,Fiber Optic,30.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.25,1064.65,0.0,0.0,244.8,1309.45,1.0
5299-SJCZT,Male,57.0,No,0.0,Ladera Ranch,92694.0,0.0,3.0,Offer E,Yes,21.86,Yes,Yes,Fiber Optic,6.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.55,298.35,0.0,0.0,65.58,363.93,1.0
5301-GAUUY,Male,31.0,No,0.0,Newport Beach,92661.0,0.0,32.0,Offer C,Yes,1.49,Yes,Yes,Fiber Optic,21.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.35,2596.15,0.0,0.0,47.68,2643.83,1.0
5302-BDJNT,Male,27.0,No,0.0,Sutter Creek,95685.0,0.0,35.0,None,Yes,45.62,Yes,Yes,Fiber Optic,59.0,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,95.5,3418.2,0.0,0.0,1596.7,5014.9,0.0
5304-EFJLP,Male,72.0,Yes,0.0,Los Molinos,96055.0,4.0,72.0,None,Yes,16.92,Yes,Yes,Fiber Optic,19.0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,111.65,8022.85,0.0,110.0,1218.24,9351.09,0.0
5306-BVTKJ,Male,20.0,Yes,1.0,El Cajon,92020.0,1.0,48.0,Offer B,Yes,38.3,No,Yes,DSL,85.0,No,Yes,Yes,No,No,No,Yes,Yes,One Year,Yes,Credit Card,55.8,2651.2,0.0,0.0,1838.4,4489.6,0.0
5307-UVGNB,Female,40.0,Yes,3.0,Compton,90220.0,5.0,53.0,None,No,0.0,No,Yes,Cable,25.0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,48.7,2495.2,0.0,0.0,0.0,2495.2,0.0
5309-TAIKL,Female,42.0,No,0.0,Rio Linda,95673.0,0.0,7.0,None,Yes,8.29,No,Yes,DSL,21.0,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,62.8,418.3,0.0,0.0,58.03,476.33,0.0
5310-NOOVA,Male,51.0,No,0.0,Redwood Valley,95470.0,0.0,46.0,None,Yes,13.42,No,No,No,0.0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.95,907.05,0.0,0.0,617.32,1524.37,0.0
5311-IHLEI,Male,45.0,No,0.0,Sebastopol,95472.0,0.0,12.0,Offer D,No,0.0,No,Yes,DSL,9.0,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.95,605.75,0.0,0.0,0.0,605.75,0.0
5312-IRCFR,Female,21.0,Yes,3.0,Nice,95464.0,8.0,64.0,None,Yes,37.47,Yes,Yes,Fiber Optic,69.0,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,92.85,5980.75,0.0,0.0,2398.08,8378.83,0.0
5312-UXESG,Female,43.0,No,0.0,Indio,92203.0,0.0,41.0,Offer B,Yes,29.19,Yes,Yes,Fiber Optic,4.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,98.05,3990.6,0.0,0.0,1196.79,5187.39,0.0
5313-FPXWG,Male,58.0,No,0.0,Three Rivers,93271.0,0.0,51.0,Offer B,Yes,34.36,Yes,No,No,0.0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,24.6,1266.4,47.91,0.0,1752.36,2970.85,0.0
5315-CKEQK,Male,73.0,Yes,2.0,Castro Valley,94546.0,1.0,28.0,None,Yes,4.71,Yes,Yes,DSL,21.0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,51.0,1381.8,0.0,80.0,131.88,1593.68,0.0
5317-FLPJF,Female,25.0,No,0.0,Altadena,91001.0,0.0,66.0,Offer A,No,0.0,No,Yes,DSL,73.0,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,61.35,4193.4,0.0,130.0,0.0,4323.4,0.0
5320-BRKGK,Female,28.0,Yes,2.0,Escondido,92027.0,1.0,58.0,Offer B,Yes,2.87,Yes,Yes,DSL,69.0,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,75.8,4415.75,0.0,0.0,166.46,4582.21,0.0
5321-NTRKC,Male,25.0,Yes,1.0,Pebble Beach,93953.0,8.0,66.0,Offer A,Yes,35.01,Yes,Yes,DSL,59.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,79.85,5234.95,0.0,0.0,2310.66,7545.61,0.0
5322-ZSMZY,Male,26.0,Yes,3.0,Lower Lake,95457.0,7.0,31.0,None,Yes,7.03,Yes,No,No,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.75,755.6,0.0,0.0,217.93,973.53,0.0
5324-KTGCG,Male,55.0,Yes,0.0,Emeryville,94608.0,5.0,71.0,None,Yes,44.82,No,No,No,0.0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.85,1539.75,0.0,0.0,3182.22,4721.97,0.0
5325-UWTWJ,Male,47.0,Yes,0.0,Berkeley,94707.0,4.0,31.0,Offer C,Yes,22.42,Yes,Yes,Fiber Optic,21.0,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,90.55,2929.75,0.0,0.0,695.02,3624.77,0.0
5327-CNLUQ,Male,33.0,Yes,0.0,Paynes Creek,96075.0,1.0,48.0,Offer B,Yes,6.1,Yes,Yes,Fiber Optic,18.0,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,96.9,4473.45,0.0,0.0,292.8,4766.25,0.0
5327-XOKKY,Male,79.0,Yes,0.0,Santa Maria,93458.0,7.0,72.0,Offer A,Yes,11.26,Yes,Yes,Cable,3.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,73.45,5329.0,0.0,0.0,810.72,6139.72,0.0
5329-KRDTM,Male,73.0,Yes,0.0,Long Barn,95335.0,4.0,72.0,Offer A,Yes,33.68,Yes,Yes,DSL,10.0,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,77.35,5396.25,0.0,0.0,2424.96,7821.21,0.0
5331-RGMTT,Male,67.0,Yes,0.0,Point Arena,95468.0,0.0,54.0,None,Yes,38.48,Yes,Yes,Fiber Optic,13.0,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Credit Card,99.05,5295.7,0.0,40.0,2077.92,7413.62,0.0
5334-AFQJB,Male,66.0,No,0.0,Simi Valley,93065.0,0.0,72.0,Offer A,Yes,2.37,Yes,No,No,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.1,1789.9,0.0,0.0,170.64,1960.54,0.0
5334-JLAXU,Female,44.0,Yes,0.0,French Camp,95231.0,8.0,60.0,Offer B,Yes,15.54,Yes,Yes,Fiber Optic,19.0,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.1,5475.9,0.0,0.0,932.4,6408.3,0.0
5337-IIWKZ,Male,35.0,Yes,3.0,Sultana,93666.0,2.0,34.0,Offer C,No,0.0,No,Yes,DSL,76.0,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.85,1442.6,0.0,0.0,0.0,1442.6,0.0
5338-YHWYT,Male,45.0,No,1.0,San Diego,92115.0,0.0,37.0,None,Yes,49.99,No,Yes,Cable,27.0,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Credit Card,61.45,2302.35,48.79,110.0,1849.63,4213.19,0.0
5339-PXDVH,Male,43.0,No,0.0,Clipper Mills,95930.0,0.0,4.0,Offer E,Yes,31.57,Yes,Yes,Fiber Optic,18.0,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,90.65,367.95,0.0,0.0,126.28,494.23,0.0
5339-TJFEK,Male,22.0,Yes,1.0,Santa Rosa,95407.0,8.0,62.0,Offer B,Yes,14.75,Yes,Yes,Fiber Optic,52.0,Yes,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,105.5,6487.2,0.0,150.0,914.5,7551.7,0.0
5345-BMKWB,Male,29.0,Yes,0.0,San Francisco,94122.0,9.0,8.0,None,Yes,4.98,No,No,No,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.25,158.35,0.0,0.0,39.84,198.19,0.0
5348-CAGXB,Male,60.0,No,0.0,Irvine,92614.0,0.0,12.0,Offer D,Yes,33.36,Yes,Yes,Fiber Optic,22.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.55,1021.75,0.0,0.0,400.32,1422.07,0.0
5349-AZPEW,Female,40.0,Yes,3.0,San Diego,92131.0,3.0,5.0,Offer E,No,0.0,No,Yes,DSL,53.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.05,125.5,0.0,0.0,0.0,125.5,0.0
5349-IECLD,Male,61.0,No,0.0,San Jose,95111.0,0.0,2.0,None,Yes,26.05,No,Yes,Fiber Optic,2.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,94.95,178.1,0.0,0.0,52.1,230.2,1.0
5353-WILCI,Female,51.0,No,0.0,Stockton,95206.0,0.0,28.0,Offer C,Yes,44.11,No,Yes,Cable,15.0,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,56.05,1522.65,0.0,110.0,1235.08,2867.73,0.0
5356-KZCKT,Male,42.0,No,0.0,Torrance,90503.0,0.0,58.0,Offer B,Yes,2.38,Yes,No,No,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.45,1513.6,0.0,0.0,138.04,1651.64,0.0
5356-RHIPP,Male,38.0,No,0.0,Dinuba,93618.0,0.0,1.0,Offer E,Yes,45.49,No,No,No,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.2,20.2,0.0,0.0,45.49,65.69,1.0
5357-TZHPP,Male,67.0,No,0.0,Wheatland,95692.0,0.0,9.0,None,Yes,30.8,Yes,Yes,Fiber Optic,18.0,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,84.4,732.5,0.0,0.0,277.2,1009.7,1.0
5360-XGYAZ,Male,32.0,Yes,1.0,Los Angeles,90040.0,1.0,72.0,None,No,0.0,No,Yes,DSL,16.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,65.65,4664.5,0.0,60.0,0.0,4724.5,0.0
5364-EVNIB,Male,61.0,No,0.0,Orange,92868.0,0.0,13.0,None,Yes,30.88,No,Yes,Fiber Optic,3.0,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.8,973.45,0.0,0.0,401.44,1374.89,1.0
5364-XYIRR,Male,44.0,Yes,0.0,Los Angeles,90013.0,1.0,51.0,None,Yes,21.08,Yes,Yes,Fiber Optic,9.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.65,4812.75,0.0,0.0,1075.08,5887.83,1.0
5366-IJEQJ,Male,20.0,No,0.0,San Diego,92109.0,0.0,20.0,Offer D,Yes,5.54,Yes,Yes,Fiber Optic,59.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.7,1761.45,0.0,0.0,110.8,1872.25,1.0
5370-IIVVL,Male,26.0,No,0.0,Le Grand,95333.0,0.0,37.0,Offer C,Yes,38.72,Yes,Yes,Fiber Optic,59.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,104.5,3778.0,0.0,0.0,1432.64,5210.64,0.0
5371-VYLSX,Female,65.0,No,0.0,Long Beach,90814.0,0.0,50.0,None,Yes,47.99,Yes,Yes,Fiber Optic,22.0,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.4,4113.7,0.0,0.0,2399.5,6513.2,0.0
5373-SFODM,Male,65.0,Yes,0.0,San Lucas,93954.0,1.0,36.0,None,Yes,24.54,Yes,Yes,Fiber Optic,5.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.25,3132.75,0.0,0.0,883.44,4016.19,1.0
5375-XLDOF,Male,24.0,Yes,3.0,Calipatria,92233.0,7.0,69.0,Offer A,Yes,37.97,Yes,Yes,Fiber Optic,27.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,114.35,7665.8,0.0,10.0,2619.93,10295.73,0.0
5376-DEQCP,Female,48.0,No,0.0,San Diego,92126.0,0.0,1.0,None,Yes,27.12,No,Yes,Fiber Optic,23.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.6,70.6,0.0,0.0,27.12,97.72,1.0
5376-PCKNB,Male,35.0,Yes,1.0,Montclair,91763.0,5.0,72.0,Offer A,Yes,17.49,Yes,Yes,Fiber Optic,12.0,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,104.45,7459.0,0.0,130.0,1259.28,8848.28,0.0
5377-NDTOU,Female,26.0,Yes,0.0,San Pedro,90732.0,3.0,71.0,Offer A,Yes,9.5,Yes,Yes,Cable,76.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,91.05,6293.75,0.0,0.0,674.5,6968.25,0.0
5378-IKEEG,Female,47.0,No,0.0,Eagleville,96110.0,0.0,1.0,Offer E,No,0.0,No,Yes,Cable,2.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,35.75,35.75,0.0,0.0,0.0,35.75,1.0
5380-AFSSK,Female,44.0,No,0.0,Bella Vista,96008.0,0.0,5.0,None,Yes,46.45,Yes,Yes,Fiber Optic,10.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,93.9,486.85,0.0,0.0,232.25,719.1,1.0
5380-WJKOV,Male,51.0,No,1.0,Los Angeles,90041.0,0.0,34.0,Offer C,Yes,21.69,Yes,Yes,Fiber Optic,28.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.35,3549.25,0.0,0.0,737.46,4286.71,1.0
5380-XPJNZ,Female,22.0,No,0.0,San Francisco,94103.0,0.0,38.0,None,Yes,40.64,No,No,No,0.0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.05,678.2,0.0,0.0,1544.32,2222.52,0.0
5382-SOYZL,Male,39.0,No,0.0,Concord,94519.0,0.0,22.0,None,Yes,11.15,Yes,Yes,Fiber Optic,17.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.1,2162.6,0.0,0.0,245.3,2407.9,0.0
5382-TEMLV,Male,45.0,No,0.0,Lindsay,93247.0,0.0,45.0,None,Yes,19.39,No,Yes,DSL,16.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.9,2298.55,0.0,0.0,872.55,3171.1,0.0
5383-MMTWC,Female,75.0,Yes,0.0,Oakley,94561.0,1.0,8.0,None,Yes,46.05,Yes,Yes,Fiber Optic,22.0,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.0,613.4,0.0,0.0,368.4,981.8,1.0
5385-SUIRI,Male,69.0,Yes,0.0,Delhi,95315.0,0.0,52.0,None,Yes,37.6,Yes,Yes,Fiber Optic,23.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.2,5568.35,0.0,0.0,1955.2,7523.55,1.0
5386-THSLQ,Female,65.0,Yes,0.0,Santa Monica,90402.0,0.0,66.0,Offer A,No,0.0,No,Yes,Cable,9.0,No,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,45.55,3027.25,0.0,0.0,0.0,3027.25,0.0
5387-ASZNZ,Female,72.0,No,0.0,Cressey,95312.0,0.0,66.0,Offer A,Yes,36.48,Yes,Yes,DSL,5.0,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,-8.0,4174.35,0.0,0.0,2407.68,6582.03,0.0
5389-FFVKB,Male,71.0,Yes,0.0,Thousand Oaks,91360.0,1.0,32.0,None,Yes,2.08,No,Yes,Fiber Optic,25.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,80.3,2483.05,0.0,0.0,66.56,2549.61,1.0
5392-AKEMH,Female,50.0,No,0.0,Vista,92083.0,0.0,12.0,None,Yes,31.22,No,Yes,DSL,12.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.05,523.1,0.0,0.0,374.64,897.74,0.0
5393-RXQSZ,Male,40.0,No,0.0,Taft,93268.0,0.0,1.0,None,Yes,19.32,No,Yes,Fiber Optic,22.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,79.6,79.6,0.0,0.0,19.32,98.92,1.0
5394-MEITZ,Female,26.0,Yes,0.0,Corona Del Mar,92625.0,5.0,60.0,None,Yes,14.0,No,Yes,Cable,42.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.6,4946.7,0.0,0.0,840.0,5786.7,0.0
5394-SVGJV,Male,27.0,No,0.0,Sacramento,95838.0,0.0,37.0,None,Yes,30.72,Yes,Yes,Fiber Optic,42.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,98.8,3475.55,0.0,0.0,1136.64,4612.19,1.0
5396-IZEPB,Male,37.0,No,0.0,Summerland,93067.0,0.0,9.0,Offer E,Yes,24.89,No,No,No,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.7,180.7,0.0,0.0,224.01,404.71,0.0
5397-NSKQG,Male,39.0,Yes,2.0,Los Altos,94022.0,2.0,67.0,Offer A,No,0.0,No,Yes,DSL,17.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,50.9,3281.65,0.0,0.0,0.0,3281.65,0.0
5397-TUPSH,Male,76.0,Yes,0.0,Carson,90745.0,6.0,65.0,None,Yes,28.68,No,Yes,Fiber Optic,20.0,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,70.95,4555.2,7.43,0.0,1864.2,6411.97,0.0
5399-ZIMKF,Male,58.0,No,0.0,San Simeon,93452.0,0.0,5.0,None,Yes,32.81,No,Yes,Fiber Optic,16.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.65,383.65,0.0,0.0,164.05,547.7,0.0
5402-HTOTQ,Male,43.0,No,0.0,Macdoel,96058.0,0.0,16.0,None,Yes,5.79,Yes,Yes,DSL,4.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,55.3,875.35,0.0,0.0,92.64,967.99,0.0
5404-GGUKR,Male,39.0,No,0.0,Santa Ynez,93460.0,0.0,5.0,Offer E,Yes,17.16,No,Yes,DSL,7.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,51.35,262.3,0.0,0.0,85.8,348.1,0.0
5414-OFQCB,Male,34.0,No,0.0,Hanford,93230.0,0.0,57.0,None,Yes,30.77,Yes,Yes,Fiber Optic,10.0,No,No,No,Yes,Yes,No,No,No,Two Year,Yes,Credit Card,90.45,5229.8,0.0,70.0,1753.89,7053.69,0.0
5419-CONWX,Female,65.0,No,0.0,Pleasant Grove,95668.0,0.0,4.0,None,Yes,12.68,No,Yes,Fiber Optic,10.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.8,442.85,0.0,0.0,50.72,493.57,1.0
5419-JKZNQ,Male,65.0,Yes,0.0,La Mesa,91941.0,1.0,30.0,None,Yes,2.86,Yes,Yes,Fiber Optic,19.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,77.9,2351.45,0.0,0.0,85.8,2437.25,0.0
5419-JPRRN,Male,32.0,No,0.0,Rough And Ready,95975.0,0.0,1.0,None,Yes,10.38,Yes,Yes,Fiber Optic,7.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.45,101.45,0.0,0.0,10.38,111.83,1.0
5419-KLXBN,Female,36.0,Yes,0.0,San Diego,92117.0,1.0,25.0,None,Yes,24.64,No,Yes,Fiber Optic,5.0,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.15,2257.75,0.0,0.0,616.0,2873.75,1.0
